"Categoria","Ano","num_chave_nota_fiscal_eletronica","num_item_nota_fiscal_eletronica","cod_anp","cod_ncm","cod_unidade","des_anp","des_produto"
CB,2018,"41180924350771000177550010000473131002290876",46,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41180924350771000177550010000473131002290876",47,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41180924350771000177550010000473131002290876",48,"320102002","27101259",LT,combustivel,Gasolina Aditivada
CB,2018,"41180924350771000177550010000473131002290876",49,"810101001","22072019",LT,ANP,Etanol
CB,2018,"41180924350771000177550010000473131002290876",50,"810101001","22072019",LT,ANP,Etanol
CB,2018,"41180924350771000177550010000473131002290876",51,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41180924350771000177550010000473131002290876",52,"810101001","22072019",LT,ANP,Etanol
CB,2018,"41180924350771000177550010000473131002290876",53,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41180924350771000177550010000473131002290876",54,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41180924350771000177550010000473131002290876",55,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41180924350771000177550010000473131002290876",56,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41180924350771000177550010000473131002290876",57,"320102002","27101259",LT,combustivel,Gasolina Aditivada
CB,2018,"41180924350771000177550010000473131002290876",59,,"27101932",UN,,F1 MASTER SINT 5W30 SN GRANEL
CB,2018,"41180924350771000177550010000473131002290876",62,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41180924350771000177550010000473131002290876",63,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41180924350771000177550010000473131002290876",64,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41180924350771000177550010000473131002290876",65,"320102002","27101259",LT,combustivel,Gasolina Aditivada
CB,2018,"41180924350771000177550010000473131002290876",66,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41180924350771000177550010000473131002290876",67,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41181007042350000160550010000163161969776390",1,,"27101259",LITRO,,GASOLINA COMUM
CB,2018,"41181007042350000160550010000163161969776390",2,,"22071090",LITRO,,ETANOL
CB,2018,"41181007042350000160550010000163161969776390",3,,"27101921",LITRO,,OLEO DIESEL S10
CB,2018,"41181007042350000160550010000163161969776390",4,,"22071090",LITRO,,ETANOL
CB,2018,"41181007042350000160550010000163161969776390",6,,"27101259",LITRO,,GASOLINA V-POWER
CB,2018,"41181007042350000160550010000163161969776390",7,,"27101921",LITRO,,OLEO DIESEL COMUM
CB,2018,"41181007042350000160550010000163161969776390",8,,"22071090",LITRO,,ETANOL V. POWER
CB,2018,"41181007042350000160550010000163161969776390",9,,"27101259",LITRO,,GASOLINA COMUM
CB,2018,"41181007042350000160550010000163161969776390",10,,"27101259",LITRO,,GASOLINA COMUM
CB,2018,"41181007042350000160550010000163161969776390",11,,"27101259",LITRO,,GASOLINA V-POWER
CB,2018,"41181007042350000160550010000163161969776390",12,,"27101921",LITRO,,OLEO DIESEL S10
CB,2018,"41181007042350000160550010000163161969776390",13,,"27101259",LITRO,,GASOLINA COMUM
CB,2018,"41181007042350000160550010000163161969776390",14,,"27101259",LITRO,,GASOLINA COMUM
CB,2018,"41181008100491000154650030069411441372119668",2,"820101031","27101921",L,DIESEL B20 S50 ADITIVADO,EXTRADIESEL ADITIVADO  S10
CB,2018,"41181008100491000154650040512142561648763858",2,"820101031","27101921",L,DIESEL B20 S50 ADITIVADO,EXTRADIESEL ADITIVADO  S10
CB,2018,"41181008100491000154650040512158391317884433",1,"320101001","27101259",L,GASOLINA A COMUM,GASOLINA COMUM
CB,2018,"41181008100491000154650040512180841396206560",4,"820101031","27101921",L,DIESEL B20 S50 ADITIVADO,EXTRADIESEL ADITIVADO  S10
CB,2018,"41181008100491000154650040512206661491516816",2,"320101001","27101259",L,GASOLINA A COMUM,GASOLINA COMUM
CB,2018,"41181016794464004225550010000106801465241463",12,"620505001","27101932",LITRO,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,OLEO MOTOR TAMBOR
CB,2018,"41181077488005000130550010000406481071236672",1,"810101001","22071090",L,ALCOOL ETILICO HIDRATADO COMUM - ALCOOL,ETANOL
CB,2018,"41181077488005000130550010000406481071236672",2,"810101001","22071090",L,ALCOOL ETILICO HIDRATADO COMUM - ALCOOL,ETANOL
CB,2018,"41181077488005000130550010000406481071236672",3,"320102001","27101259",L,GASOLINA C COMUM - GASOLINAS,GASOLINA COMUM
CB,2018,"41181077488005000130550010000406481071236672",4,"320102001","27101259",L,GASOLINA C COMUM - GASOLINAS,GASOLINA COMUM
CB,2018,"41181077488005000130550010000406481071236672",6,"820101033","27101921",L,OLEO DIESEL B S10,DIESEL S-10
CB,2018,"41181077488005000130550010000406481071236672",7,"820101034","27101921",L,OLEO DIESEL S10 COMUM,SHELL EVOLUX DIESEL S-10 ADITIVADO
CB,2018,"41181077488005000130550010000406481071236672",8,"320101002","27101259",L,GASOLINA A PREMIUM - GASOLINAS,GASOLINA V-POWER
CB,2018,"41181077488005000130550010000406481071236672",9,"620505001","27101932",UN,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS - OLEOS LUBRIFICANTES ACABADOS,OLEO MOTOR SHELL HELIX HX8 5W30 SN 1L
CB,2018,"41181124350771000177550010000475391002461353",1,"810101001","22072019",LT,ANP,Etanol
CB,2018,"41181124350771000177550010000475391002461353",2,"320102001","27101259",LT,ANP,Gasolina Comum
CB,2018,"41181124350771000177550010000475391002461353",3,"320102002","27101259",LT,combustivel,Gasolina Aditivada
CB,2018,"41181178405644000157650030000220571000246303",1,"320102001","27101259",LT,Gasolina C Comum,GASOLINA COMUM
CB,2018,"41181205862176000176650060334721041491269008",1,"820101033","27101921",L,DIESEL B S10 ADITIVADO,OLEO DIESEL GRID B S10 ADTIVADO
CB,2018,"41181277488005000130550010000413521075775509",1,"320102001","27101259",L,GASOLINA C COMUM - GASOLINAS,GASOLINA COMUM
CB,2018,"41181277488005000130550010000413521075775509",3,"820101034","27101921",L,OLEO DIESEL S10 COMUM,SHELL EVOLUX DIESEL S-10 ADITIVADO
CB,2018,"41181277488005000130550010000413521075775509",4,"820101034","27101921",L,OLEO DIESEL S10 COMUM,SHELL EVOLUX DIESEL S-10 ADITIVADO
CB,2018,"41181277488005000130550010000413521075775509",5,"820101034","27101921",L,OLEO DIESEL S10 COMUM,SHELL EVOLUX DIESEL S-10 ADITIVADO
CB,2018,"41181277488005000130550010000413521075775509",6,,"38190000",UN,,FLUIDO DE FREIO IPIRANGA DOT-4 200 ML
CB,2018,"41181277488005000130550010000413521075775509",7,"320101002","27101259",L,GASOLINA A PREMIUM - GASOLINAS,GASOLINA V-POWER
CB,2018,"41181277488005000130550010000413521075775509",8,"620505001","27101932",UN,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS - OLEOS LUBRIFICANTES ACABADOS,OLEO MOTOR SHELL HELIX ULTRA SN 5W40 1L
CB,2018,"42181004388461000134550010000045251331544579",1,,"27101259",LT,,GASOLINA COMUM
CB,2018,"42181004388461000134550010000045251331544579",2,,"27101932",LT,,LUBRAX VALORA 5W30 1LT
CB,2018,"42181004388461000134550010000045251331544579",4,,"27101932",LT,,LUBRAX ESSENCIAL ALTA RODAGEM 25W50 500M
CB,2018,"42181004388461000134550010000045251331544579",5,,"27101259",LT,,GASOLINA PODIUM
CB,2018,"42181004388461000134550010000045251331544579",6,,"27101259",LT,,GASOLINA GRID
CB,2018,"42181004388461000134550010000045251331544579",7,,"27101932",LT,,LUBRAX ESSENCIAL SL 15W40 1LT
CB,2018,"42181183650655000132550020000011491839525085",1,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",2,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",3,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",4,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",6,,"27101932",UN,,GULF SL 10W30 SEMI SINTETICO LT
CB,2018,"42181183650655000132550020000011491839525085",7,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",8,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",9,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",10,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",11,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",12,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",13,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",14,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",15,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",16,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",17,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",18,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181183650655000132550020000011491839525085",19,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"42181204388461000134550010000046241586745443",1,,"27101259",LT,,GASOLINA PODIUM
CB,2018,"42181204388461000134550010000046241586745443",2,,"27101259",LT,,GASOLINA GRID
CB,2018,"42181204388461000134550010000046241586745443",3,,"27101259",LT,,GASOLINA COMUM
CB,2018,"42181204388461000134550010000046241586745443",4,,"27101932",LT,,LUBRAX SUPERA 5W40 1LT
CB,2018,"42181215462684000110550010000021421000022881",1,"320102002","27101259",L,GASOLINA C ADITIVADA,GASOLINA ADITIVADA
CB,2018,"42181215462684000110550010000021421000022881",2,"820101034","27101921",L,DIESEL B S10 COMUM,DIESEL S10 COMUM
CB,2018,"42181215462684000110550010000021421000022881",4,,"27101932",UN,,OLEO PETRONAS SYNTIUM 3000 FR 5W30 1L
CB,2018,"43180204145398000105650020000881511000881518",1,,"27101921",LT,,OLEO DIESEL B S10
CB,2018,"43180205757241000101650010006930471006930474",1,,"27101259",LT,,GASOLINA COMUM
CB,2018,"43180304144661001032650110003591831893737298",4,,"27101921",LT,,DIESEL B S10
CB,2018,"43180307473735011388650020002083921062027628",2,,"27101921",L,,DIESEL S10 Bico 14
CB,2018,"43180389470462003444650040001906771144148556",3,,"27101259",L,,GASOLINA COMUM
CB,2018,"43180408296559000112650020001718341001718347",1,,"27101259",LT,,GASOLINA ADITIVADA DT CLEAN IPIRANGA
CB,2018,"43180408351530000277650020001287139001287130",1,,"27101921",L.,,DIESEL S 10 ORIGINAL
CB,2018,"43180423880840000191650020000498901139358217",3,,"27101259",L,,GASOLINA ADITIVADA
CB,2018,"43180493489243000620650020001735371007738691",2,,"27101921",L,,OLEO DIESEL B S10 Bico 08
CB,2018,"43180496735022000330650010008724559075129340",1,"820101033","27101921",LT,ÓLEO DIESEL B S10 - ADITIVADO,DSA  DIESEL S10 ORIGINAL ADITIVADO
CB,2018,"43180496919311000209650040000167571030167590",1,,"27101259",L,,GASOLINA SHELL V-POWER
CB,2018,"43180500088745000154650010001099981001099988",1,,"27101921",LT,,DIESEL BS 10 Bo:005 Bi:08
CB,2018,"43180504145398000105650010001830641001830647",1,,"27101921",LT,,OLEO DIESEL B S500
CB,2018,"43180589470462003444650040002139411566842221",3,,"27101921",L,,OLEO DIESEL S10
CB,2018,"43180607473735001404650020002246891611884141",2,,"27101259",L,,GASOLINA COMUM Bico 04
CB,2018,"43180607473735008166650020001295041524139300",2,,"27101921",L,,DIESEL S10 Bico 08
CB,2018,"43180688305412000180650010004226851550228541",1,,"27101921",L,,DIESEL S10 ADITIVADO Bico 15
CB,2018,"43180693489243000620650020001975191007984883",2,,"27101921",L,,OLEO DIESEL B S10 Bico 13
CB,2018,"43180695425369000314650040000476591017333188",2,,"27101921",L,,OLEO DIESEL B S10
CB,2018,"43180704816371000105650010000164431709583603",1,"320102002","84133010",LT,Gasolina c aditivada,GASOLINA ADITIVADA
CB,2018,"43180787687489000108650010007226861343913568",2,"320102002","27101259",L,GASOLINA C ADITIVADA,GASOLINA ADITIVADA DT CLEAN
CB,2018,"43180787687489000108650010007226861343913568",3,"810101001","22072019",L,ETANOL HIDRATADO COMUM,ETANOL HIDRATADO COMB.
CB,2018,"43180789470462003444650040002280931850171574",2,,"27101259",L,,GASOLINA COMUM
CB,2018,"43180789470462003525650040002189291890648506",1,,"27101259",L,,GASOLINA COMUM
CB,2018,"43180804144661000303550010000303241077448009",1,"820101030","27101921",LT,DIESEL B20 S10 COMUM,"7 - DIESEL B S10"
CB,2018,"43180804144661001032650110004069571673476129",1,,"27101921",LT,,DIESEL B S10
CB,2018,"43180893489243000620550010000060231008154144",2,"820101034","27101921",L,DIESEL B S10 COMUM,OLEO DIESEL B S10
CB,2018,"43180925319965000172650030001378911169455207",1,"320102002","27101259",L,GASOLINA C ADITIVADA,GASOLINA DT CLEAN Bico 02
CB,2018,"43181003365177000260650550000676441623671552",2,"820101011","00000000",Lt,B6-DIESEL S-10 ORIG,B6-DIESEL S-10 ORIG
CB,2018,"43181007473735000777650020002391991841892590",5,"820101034","27101921",L,DIESEL B S10 COMUM,DIESEL S10 Bico 10
CB,2018,"43181010512396000100650020000170071000172069",2,"620505001","27101932",L,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,HELIX HX8 LT
CB,2018,"43181114858382000101650040000909331155363204",2,"820101033","27101921",L,DIESEL B S10 ADITIVADO,DIESEL S10 Bico 6
CB,2018,"43181209343475000155550100000004481006533269",4,"620505001","27101932",UN,OUTROS ÓLEOS LUBRIFICANTES AUTOMOTIVOS,MOBIL 0W 20 H
CB,2018,"43181209343475000155550100000004481006533269",6,"620505001","27101932",UN,OUTROS ÓLEOS LUBRIFICANTES AUTOMOTIVOS,TOTAL ELF 5W 30
CB,2018,"43181209343475000155550100000004481006533269",9,"320102002","27101259",LT,GASOLINA C ADITIVADA,GASOLINA ADITIVADA
CB,2018,"43181209343475000155550100000004481006533269",10,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"43181209343475000155550100000004481006533269",11,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"43181209343475000155550100000004481006533269",12,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"43181209343475000155550100000004481006533269",13,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"43181209343475000155550100000004481006533269",14,"320102001","27101259",LT,GASOLINA C COMUM,GASOLINA COMUM
CB,2018,"43181217695813000570651720001661761124159322",1,"820101034","27101921",LT,"820101034","DIESEL B S10 COMUM, ONU 1202, CLASSE III"
CB,2018,"52180125124074000160650010001042759000000000",1,,"27101932",UN,,BRUTUS PROTECTION AP
CB,2018,"52180404016141000153650010000146721132052851",1,,"27101921",LT,,OLEO DIESEL B S10-ADITIVADO
CB,2018,"52180425124074000160650010001290351000000000",1,,"27101921",LT,,ÓLEO DIESEL B S10
CB,2018,"52180504016141000153650010000172941132052854",1,,"27101921",LT,,OLEO DIESEL B S10-ADITIVADO
CB,2018,"52180645543915051096650020001664161600802406",2,,"22071090",L,,ETANOL HIDRATADO COM
CB,2018,"52180801559584000100550010000120721048924357",1,"320102002","27101259",L,GASOLINA C ADITIVADA - GASOLINAS,GASOLINA ADITIVADA
CB,2018,"52180801559584000100550010000120721048924357",2,"810101001","22071090",L,ALCOOL ETILICO HIDRATADO COMUM - ALCOOL,ETANOL COMUM
CB,2018,"52180801559584000100550010000120721048924357",3,"320102002","27101259",L,GASOLINA C ADITIVADA - GASOLINAS,GASOLINA ADITIVADA
CB,2018,"52180801559584000100550010000120721048924357",5,"320102001","27101259",L,GASOLINA C COMUM - GASOLINAS,GASOLINA C COMUM
CB,2018,"52180823049249000197550010000050871016612777",1,"320102001","27101259",l,GASOLINA C COMUM,GASOLINA C COMUM
CB,2018,"52180823049249000197550010000050871016612777",2,"820101034","27101921",l,OLEO DIESEL B S10 COMUM,OLEO DIESEL B S10
CB,2018,"52180823049249000197550010000050871016612777",3,"820101034","27101921",l,OLEO DIESEL B S10 COMUM,OLEO DIESEL B S10
CB,2018,"52180823049249000197550010000050871016612777",4,"620501001","27101932",un,CICLO OTTO,LUBRAX ATF TA LITRO
CB,2018,"52181109688378000102550010000024791014045778",1,"810101001","22071090",L,ALCOOL ETILICO HIDRATADO COMUM - ALCOOL,ALCOOL ETILICO HIDR.COMB./ ETANOL HIDR. COMB.COMUM
CB,2018,"52181109688378000102550010000024791014045778",3,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OLEO DIESEL S-10
CB,2018,"52181109688378000102550010000024791014045778",4,"320102001","27101259",L,GASOLINA C COMUM - GASOLINAS,GASOLINA C - COMUM
CB,2018,"52181109688378000102550010000024791014045778",5,"810101001","22071090",L,ALCOOL ETILICO HIDRATADO COMUM - ALCOOL,ALCOOL ETILICO HIDR.COMB./ ETANOL HIDR. COMB.COMUM
CB,2018,"52181125124074000160550010000114951322841483",1,,"22071090",LT,,ETANOL HIDRATADO COMBUSTIVEL COMUM
CB,2018,"52181125124074000160550010000114951322841483",2,,"22071090",LT,,ETANOL HIDRATADO COMBUSTIVEL COMUM
CB,2018,"52181125124074000160550010000114951322841483",3,,"27101921",LT,,OLEO DIESEL B S10
CB,2018,"52181125124074000160550010000114951322841483",4,,"27101259",LT,,Gasolinal C - Comum
CB,2018,"52181125124074000160550010000114951322841483",5,,"27101259",LT,,Gasolinal C - Comum
CB,2018,"52181125124074000160550010000114951322841483",6,,"27101259",LT,,Gasolinal C - Comum
CB,2018,"52181125124074000160550010000114951322841483",7,,"27101259",LT,,Gasolinal C - Comum
CB,2018,"52181125124074000160550010000114951322841483",8,,"27101259",LT,,Gasolinal C - Comum
CB,2018,"52181125124074000160550010000114951322841483",9,,"27101932",UN,,MOTO PROTECTION SL
CB,2018,"52181204701906000194550010000087971000415536",1,,"27101259",LT,,GASOLINA V POWER ADITIVADA
CB,2018,"52181204701906000194550010000087971000415536",2,,"84133010",LT,,ETANOL COMUM
CB,2018,"52181204701906000194550010000087971000415536",3,,"27101259",LT,,GASOLINA
CB,2018,"52181204701906000194550010000087971000415536",4,,"84133010",LT,,ETANOL COMUM
CB,2018,"52181204701906000194550010000087971000415536",5,,"27101259",LT,,GASOLINA V POWER ADITIVADA
CB,2018,"52181204701906000194550010000087971000415536",6,,"27101259",LT,,GASOLINA V POWER ADITIVADA
CB,2018,"52181204701906000194550010000087971000415536",7,,"27101921",LT,,OLEO DIESEL A S 10
CB,2018,"52181204701906000194550010000087971000415536",8,,"27101259",LT,,GASOLINA
CB,2018,"52181204701906000194550010000087971000415536",9,,"84133010",LT,,ETANOL COMUM
CB,2018,"52181204701906000194550010000087971000415536",10,,"27101259",LT,,GASOLINA V POWER ADITIVADA
CB,2018,"52181204701906000194550010000087971000415536",11,,"27101259",LT,,GASOLINA
CB,2018,"52181204701906000194550010000087971000415536",12,,"84133010",LT,,ETANOL COMUM
